it_id	italian	nl_id	dutch	subject_omission	reflexive_construction	double_negation	diminutives_augmentatives	clitic_pronouns
375317	Gli spagnoli hanno due cognomi.	330703	Spanjaarden hebben twee achternamen.	False	False	False	False	False
375322	Ho ordinato due hamburger.	378794	Ik heb twee hamburgers besteld.	True	False	False	False	False
375355	Nessuno mi capisce.	377842	Niemand begrijpt me.	False	True	False	False	True
375359	Nessuno era presente.	413607	Niemand was aanwezig.	False	False	False	False	False
375397	Nessuno abita in questa casa.	449818	Niemand woont in dit huis.	False	False	False	False	False
375609	Bob è popolare a scuola.	445819	Bob is geliefd op school.	False	False	False	False	False
375633	Hai molti soldi con te?	384002	Heb je veel geld bij je?	True	False	False	False	False
375635	Buona notte. Sogni d'oro.	388257	Goedenacht. Droom maar lekker.	False	False	False	False	False
375636	Buona notte, mamma.	399616	Welterusten, mama.	False	False	False	False	False
375662	Parla perfettamente il russo.	378801	Hij spreekt perfect Russisch.	True	False	False	False	False
375673	Ogni ragazzo ha una bicicletta.	1678257	Elke jongen heeft een fiets.	False	False	False	False	False
375677	Il ragazzo ha sete.	846739	De jongen heeft dorst.	False	False	False	False	False
375682	Ho sete. Vorrei una tazza di caffè.	711824	Ik heb dorst. Ik had graag een kopje koffie.	True	False	False	False	False
375686	Posso usare questa bici?	377967	Mag ik deze fiets gebruiken?	True	False	False	False	False
375688	Vado a lavorare in bici.	377969	Ik ga met de fiets naar het werk.	True	False	False	False	False
375692	Quanto costa quella mountain bike?	393100	Hoeveel kost die mountainbike?	False	False	False	False	False
375695	Sono un eroe.	568360	Ik ben een held.	True	False	False	False	False
375782	Mi piacciono i capelli corti.	384251	Kort haar vind ik leuk.	False	False	False	False	False
375792	Il suo taglio di capelli è fuori moda.	741374	Zijn kapsel is uit de mode.	False	False	False	False	False
375794	Questo mi ha fatto rizzare i capelli.	783439	Dat deed mijn haar recht komen.	False	True	False	False	True
375873	Perché?	375870	Waarom?	False	False	False	False	False
376072	Cosa stai facendo?	376070	Wat ben je aan het doen?	False	False	False	False	False
376165	Per favore, dammi un'altra possibilità.	377337	Geef me alstublieft nog een kans.	False	False	False	False	False
376171	La città fu bombardata da aerei nemici.	377328	De stad werd gebombardeerd door vijandelijke vliegtuigen.	False	False	False	False	False
376172	Dove sei?	397102	Waar ben je?	False	False	False	False	False
376177	Bob sa cucinare.	682800	Bob kan koken.	False	False	False	False	False
376196	Fu condannato a morte.	439394	Hij werd ter dood veroordeeld.	True	False	False	False	False
376532	Mio zio ha tre bambini.	454142	Mijn oom heeft drie kinderen.	False	False	False	False	False
376538	Mio zio abita vicino alla scuola.	633692	Mijn oom woont in de buurt van de school.	False	False	False	True	False
376568	La primavera è arrivata.	3605647	De lente is begonnen.	False	False	False	False	False
376577	Il computer è nuovo.	3610848	De computer is nieuw.	False	False	False	False	False
376592	Non tutti gli uccelli sanno volare.	385508	Niet alle vogels kunnen vliegen.	False	False	False	False	True
376593	Oh, c'è una farfalla!	377464	O, hier zit een vlinder!	False	False	False	False	False
376605	Non manca niente.	377900	Er ontbreekt niets.	False	False	False	False	False
376606	Non so.	5963	Ik weet het niet.	False	False	False	False	False
376617	Non mi sorprende.	379571	Dat verbaast me niets.	False	True	False	False	True
376617	Non mi sorprende.	379572	Het verbaast me niet.	False	True	False	False	True
376618	È una sorpresa.	377837	Het is een verrassing.	True	False	False	False	False
376624	Torna presto.	377875	Kom snel terug.	True	False	False	False	False
376626	Voglio sorprenderlo.	450320	Ik wil hem verrassen.	True	False	False	False	False
376649	Posso avere la chiave adesso?	697109	Kan ik nu de sleutel hebben?	True	False	False	False	True
377096	Il nostro cane sotterra le sue ossa in giardino.	377094	Onze hond begraaft zijn botten in de tuin.	False	False	False	False	True
377102	Sono uscito malgrado la pioggia.	1137929	Ondanks de regen ben ik naar buiten gegaan.	True	False	False	False	True
377152	Mia madre è sempre occupata.	798297	Mijn moeder is altijd bezig.	False	False	False	False	False
377170	Mia madre non può venire.	814136	Mijn moeder kan niet komen.	False	False	False	False	False
377189	Quanti anni ha?	5947	Hoe oud bent u?	False	False	False	False	False
377190	I miei genitori sono anziani.	448502	Mijn ouders zijn oud.	False	False	False	False	False
377193	I genitori amano i propri figli.	377901	Ouders houden van hun kinderen.	False	False	False	False	False
377195	Ho incontrato i tuoi genitori ieri.	3237710	Gisteren heb ik je ouders ontmoet.	True	False	False	False	False
377196	Vive con i suoi genitori.	655291	Hij woont bij zijn ouders.	True	False	False	False	False
377196	Vive con i suoi genitori.	655292	Hij woont samen met zijn ouders.	True	False	False	False	False
377197	Vivo con i miei genitori.	603670	Ik woon samen met mijn ouders.	True	False	False	False	False
377197	Vivo con i miei genitori.	418790	Ik woon bij mijn ouders.	True	False	False	False	False
377216	Il cane è morto.	1346798	De hond is dood.	False	False	False	False	False
377264	Sono stanco ora.	382130	Ik ben moe nu.	True	False	False	False	False
377267	No, sono stanco.	451196	Nee, ik ben moe.	False	False	False	False	False
377273	Ero molto stanco oggi.	3120236	Ik was heel moe vandaag.	True	False	False	False	False
377299	Posso aprire la finestra?	446605	Mag ik het raam opendoen?	True	False	False	False	True
377581	Fai qualcosa!	382127	Doe iets!	True	False	False	False	False
377632	Il simbolo chimico H significa idrogeno.	3270200	Het scheikundige symbool H duidt op waterstof.	False	False	False	False	False
377730	Importiamo caffè dal Brasile.	740171	Wij voeren koffie in uit Brazilië.	True	False	False	False	False
377732	Vengo dal Brasile.	822937	Ik kom uit Brazilië.	True	False	False	False	False
378110	Dov'è il presidente?	602089	Waar is de president?	False	False	False	False	False
378127	Sono a casa.	719228	Ik ben thuis.	True	False	False	False	False
378132	Sette dollari, prego.	450296	7 dollar, alstublieft.	False	False	False	False	False
378137	L'arcobaleno ha sette colori.	697189	De regenboog heeft zeven kleuren.	False	False	False	False	False
378140	Ti piace questo colore?	377210	Vind je dit een mooie kleur?	False	False	False	False	False
378148	Mi piacciono le rose rosse.	601900	Ik vind rode rozen leuk.	False	False	False	False	True
378156	Cammina più lentamente.	379362	Loop eens wat langzamer.	True	False	False	False	False
378589	Oggi ho visto uno storno.	385782	Ik heb vandaag een spreeuw gezien.	False	False	False	False	False
378604	Oggi ho visto una stella.	385781	Ik heb vandaag een ster gezien.	False	False	False	False	False
378605	Ha scoperto una nuova stella.	540526	Hij heeft een nieuwe ster ontdekt.	True	False	False	False	False
378654	Sei occupato?	608852	Ben je bezig?	True	False	False	False	False
378681	Sto scrivendo una lettera.	656891	Ik schrijf een brief.	True	False	False	False	False
378681	Sto scrivendo una lettera.	656892	Ik ben een brief aan het schrijven.	True	False	False	False	False
378682	Scrivo una lettera.	656891	Ik schrijf een brief.	True	False	False	False	False
378682	Scrivo una lettera.	656892	Ik ben een brief aan het schrijven.	True	False	False	False	False
378685	Hai ricevuto la mia lettera?	745087	Hebt ge mijn brief ontvangen?	True	False	False	False	True
378686	Devo scrivere una lettera.	669381	Ik moet een brief schrijven.	True	False	False	False	False
378694	Ha pochi amici.	451211	Ze heeft weinig vrienden.	True	False	False	False	False
378709	Helen ha diciassette anni.	776907	Helen is zeventien jaar oud.	False	False	False	False	False
378723	Dovresti dormire.	379560	Je zou moeten slapen.	True	False	False	False	False
378724	Dormi bene, Timmy.	377989	Slaap lekker, Timmy.	True	False	False	False	False
378822	Sì e no.	1021600	Ja en nee.	False	False	False	False	False
378850	Ho una macchina.	393136	Ik heb een auto.	True	False	False	False	False
378859	Ha una macchina.	760066	Hij heeft een auto.	True	False	False	False	False
378892	Mi annoio.	378057	Ik verveel me.	False	False	False	False	False
378894	Sopra i dizionari non c'è che della polvere, almeno sopra i miei.	385610	Op de woordenboeken ligt niets dan stof, op de mijne tenminste.	False	False	False	False	False
378899	Rispondi alla domanda.	377886	Beantwoord de vraag.	True	False	False	False	False
378902	La domanda è questa.	377912	De vraag is dit.	False	False	False	False	False
379094	Chi tace acconsente.	422933	Wie zwijgt, stemt toe.	False	False	False	False	False
379133	Non ne posso più.	377480	Ik kan niet meer!	False	False	False	False	True
379134	Parli inglese?	379474	Spreek je Engels?	True	False	False	False	False
379135	Parlate inglese?	379476	Spreken jullie Engels?	True	False	False	False	False
379138	Sei cinese o giapponese?	727900	Ben je Chinees of Japans?	True	False	False	False	False
379140	Sono cinese.	446601	Ik ben Chinees.	True	False	False	False	False
379172	Il Rio delle Amazzoni è il secondo fiume più lungo del mondo dopo il Nilo.	389859	De Amazone is de op een na langste rivier ter wereld en komt na de Nijl.	False	False	False	False	False
379207	Cogli l'attimo.	379274	Pluk de dag.	True	False	False	False	False
379255	Questa mela è molto rossa.	377881	Deze appel is erg rood.	False	False	False	False	False
379259	La sua casa è molto moderna.	462232	Zijn huis is zeer modern.	False	False	False	False	False
379259	La sua casa è molto moderna.	665984	Haar huis is zeer modern.	False	False	False	False	False
379526	Sono felice!	976113	Ik ben gelukkig.	True	False	False	False	False
379527	È sempre felice.	823076	Hij is altijd gelukkig.	True	False	False	False	False
379614	È veramente intelligente.	715773	Ze is erg intelligent.	True	False	False	False	False
379615	È davvero intelligente.	715773	Ze is erg intelligent.	True	False	False	False	False
379635	È la mia canzone preferita.	379702	Dit is mijn lievelingsliedje.	True	False	False	True	True
379639	Una spugna assorbe l'acqua.	379713	Een spons neemt water op.	False	False	False	False	False
379646	Voglio dell'acqua.	664490	Ik wil water.	True	False	False	False	False
379652	I pesci vivono nell'acqua.	379721	Vissen leven in het water.	False	False	False	False	False
379671	Il cotone assorbe l'acqua.	450644	Katoen neemt water op.	False	False	False	True	False
379689	Ho fame!	439361	Ik heb honger.	True	False	False	False	False
379691	Ho una fame terribile.	400332	Ik heb ontzettende honger.	True	False	False	False	False
379723	Apri la bocca!	394627	Doe je mond open.	True	False	False	False	True
379746	Il tedesco non è una lingua facile.	448711	Duits is geen makkelijke taal.	False	False	False	False	False
379751	Ho imparato il francese invece del tedesco.	384462	Ik heb Frans geleerd in plaats van Duits.	True	False	False	False	False
379756	La Cina è molto più grande del Giappone.	377431	China is veel groter dan Japan.	False	False	False	False	False
379763	Questo uccello non vive né in Giappone né in Cina.	1532544	Deze vogel leeft in Japan noch in China.	False	False	False	True	False
379772	Il calore è una forma di energia.	379836	Warmte is een vorm van energie.	False	False	False	False	False
379781	Fa abbastanza freddo.	825473	Het is vrij koud.	True	False	False	False	False
379879	Nuoto tutti i giorni.	626216	Ik zwem elke dag.	False	False	False	False	False
380137	Ciao, come stai?	481239	Hoi, hoe gaat het?	False	False	False	False	False
380183	La cena è pronta.	450297	Het avondeten is klaar.	False	False	False	False	False
380208	Mi piace il rock.	1021612	Ik hou van rock.	False	False	False	False	False
380218	C'è una mela sopra la scrivania.	386457	Er ligt één appel op de tafel.	False	False	False	False	True
380223	C'è una mela sul tavolo.	448538	Er ligt een appel op tafel.	False	False	False	False	False
380233	Non hai mai tempo per le cose importanti!	380471	Jij hebt nooit tijd voor de belangrijke dingen!	False	False	False	False	True
380238	Chi è questa persona?	741129	Wie is die persoon?	False	False	False	False	False
380241	Ti chiamano al telefono.	396059	Er is telefoon voor je.	False	False	False	False	False
380323	Non vuol dire niente!	3167553	Dat wil niets zeggen!	False	False	False	False	False
380345	Le sorelle sono entrambe bionde.	386215	Beide zussen zijn blondines.	False	False	False	False	False
380358	Mi ha dato un esempio.	631523	Hij gaf me een voorbeeld.	False	False	False	False	False
380381	Proviamo a fare qualcosa!	5972	Laten we iets proberen!	True	False	False	False	False
380445	Tutti ti vogliono conoscere, sei famoso!	378372	Iedereen wil u ontmoeten, u bent een beroemdheid!	False	True	False	False	True
380445	Tutti ti vogliono conoscere, sei famoso!	687081	Iedereen wil u kennen. Gij zijt beroemd!	False	True	False	False	True
380448	Non voglio andare a scuola.	382101	Ik wil niet naar school.	False	False	False	False	False
380464	Ero in montagna.	5979	Ik was in de bergen.	True	False	False	False	False
380538	Ieri ha scritto una lettera.	1349992	Gisteren heeft hij een brief geschreven.	False	False	False	False	False
380621	Loro mangiano dei semi di girasole mentre giocano a carte.	385609	Ze eten zonnebloempitten onder het kaarten.	False	False	False	False	False
380622	È un girasole.	3609981	Dat is een zonnebloem.	True	False	False	False	False
380632	È davvero intelligente, vero?	449428	Zij is echt slim, niet?	True	False	False	False	False
380658	Il signor Kato ci insegna l'inglese.	813655	Meneer Kato leert ons Engels.	False	True	False	False	True
380670	Un'infermiera veste di bianco.	1694357	Een verpleegster kleedt zich in het wit.	False	False	False	False	False
380751	Cosa credi che stessi facendo?	377751	Wat denk je dat ik aan het doen was?	False	False	False	False	False
380816	Ho deciso di dirle che lo amo.	380825	Ik heb besloten haar te zeggen dat ik van hem hou.	True	False	False	False	True
380817	Credo che sia malata.	996986	Ik denk dat ze ziek is.	True	False	False	False	False
380818	Sei mai stato in America?	626149	Zijt ge al eens in Amerika geweest?	True	False	False	False	False
